Date,Open,High,Low,Close,Adj Close,Volume
2000-05-19,142.65625,142.65625,140.25,140.6875,92.6378173828125,775500
2000-05-22,140.59375,140.59375,136.8125,139.8125,92.0616455078125,1850600
2000-05-23,140.21875,140.21875,137.6875,137.6875,90.66242980957033,373900
2000-05-24,137.75,140.0625,136.65625,139.75,92.02050018310548,400300
2000-05-25,140.03125,140.9375,137.875,138.46875,91.17687225341795,69600
2000-05-26,138.484375,138.75,137.0,137.84375,90.76530456542967,237000
2000-05-30,139.28125,142.4375,139.28125,142.375,93.74898529052734,118100
2000-05-31,141.875,143.625,141.875,142.78125,94.01647186279295,216900
2000-06-01,143.90625,145.0625,143.625,145.0625,95.5186004638672,128700
2000-06-02,148.3125,148.78125,147.46875,147.9375,97.41165161132812,108400
2000-06-05,147.0,147.65625,146.6875,146.96875,96.7737808227539,192100
2000-06-06,146.4375,147.1875,145.6875,146.21875,96.27996063232422,209300
2000-06-07,146.21875,147.5,145.65625,147.1875,96.91787719726562,85400
2000-06-08,147.8125,147.8125,145.9375,146.65625,96.56807708740234,248400
2000-06-09,147.515625,147.515625,145.875,146.125,96.2182388305664,20200
2000-06-12,146.625,146.625,144.859375,144.859375,95.38484954833984,17600
2000-06-13,145.0,147.25,144.5,146.75,96.62976837158205,40300
2000-06-14,147.75,148.375,147.125,147.65625,97.22650146484376,353900
2000-06-15,147.6875,148.25,146.609375,147.65625,97.22650146484376,338500
2000-06-16,148.625,148.625,146.46875,147.0625,96.83551025390624,855900
2000-06-19,146.5625,149.03125,146.5,148.515625,97.7923583984375,160000
2000-06-20,148.625,148.640625,147.296875,147.703125,97.2573471069336,182600
2000-06-21,146.875,148.15625,146.875,147.859375,97.43872833251952,137500
2000-06-22,147.4375,147.4375,145.0,145.4375,95.84272003173828,182900
2000-06-23,145.5,145.875,144.0,144.390625,95.15287017822266,238200
2000-06-26,145.03125,146.0625,144.8125,146.0625,96.2546615600586,26000
2000-06-27,145.8125,146.296875,145.25,145.25,95.71916961669922,40900
2000-06-28,145.3125,146.90625,145.3125,145.921875,96.1619644165039,51200
2000-06-29,144.640625,145.25,143.5625,144.15625,94.99839782714844,48500
2000-06-30,143.984375,145.484375,143.984375,145.484375,95.87364196777344,16800
2000-07-03,145.5,147.140625,145.46875,147.140625,96.96508026123048,7100
2000-07-05,146.265625,146.359375,144.625,145.09375,95.61624908447266,27400
2000-07-06,144.875,146.125,144.21875,145.8125,96.0898666381836,40100
2000-07-07,146.375,148.5,146.375,147.96875,97.51083374023438,65500
2000-07-10,147.65625,148.65625,147.65625,147.71875,97.3460922241211,77500
2000-07-11,147.25,149.0,147.25,148.28125,97.71675872802734,40700
2000-07-12,149.25,149.9375,148.875,149.09375,98.25222778320312,2642100
2000-07-13,149.71875,150.28125,149.140625,149.59375,98.58169555664062,971600
2000-07-14,150.25,151.125,149.8125,150.984375,99.49810791015624,158800
2000-07-17,150.734375,151.90625,150.59375,150.890625,99.43627166748048,430100
2000-07-18,150.46875,150.5,149.375,149.8125,98.72584533691406,763600
2000-07-19,149.34375,149.578125,148.40625,148.40625,97.79913330078124,120000
2000-07-20,148.875,150.421875,148.765625,150.421875,99.12745666503906,96500
2000-07-21,149.40625,149.4375,147.71875,147.71875,97.3460922241211,601300
2000-07-24,148.25,148.59375,146.59375,146.59375,96.60468292236328,251700
2000-07-25,147.46875,147.515625,146.8125,147.421875,97.15040588378906,116700
2000-07-26,146.875,146.890625,145.75,146.0,96.21338653564452,474800
2000-07-27,145.71875,146.5625,144.875,145.390625,95.81185150146484,94200
2000-07-28,145.5,145.5,141.5,142.21875,93.72154998779295,1147800
2000-07-31,142.9375,143.953125,142.40625,142.9375,94.19524383544922,332900
2000-08-01,143.28125,144.390625,143.28125,144.0625,94.93660736083984,481700
2000-08-02,144.65625,145.328125,144.09375,144.359375,95.13226318359376,505900
2000-08-03,142.9375,145.65625,142.9375,145.375,95.80154418945312,173500
2000-08-04,146.03125,146.421875,145.46875,146.25,96.37815856933594,132900
2000-08-07,146.640625,148.296875,146.46875,148.296875,97.72705078125,6500
2000-08-08,147.84375,148.6875,147.6875,148.578125,97.91234588623048,175400
2000-08-09,149.09375,149.09375,147.8125,147.8125,97.40782928466795,123100
2000-08-10,147.53125,147.609375,146.34375,146.421875,96.4914321899414,118000
2000-08-11,146.53125,147.578125,146.09375,147.3125,97.07831573486328,129400
2000-08-14,147.5,149.421875,147.40625,149.421875,98.4684066772461,70100
2000-08-15,149.125,149.53125,148.609375,149.03125,98.21096801757812,343600
2000-08-16,149.28125,149.734375,147.953125,148.0,97.53142547607422,155000
2000-08-17,148.53125,150.28125,148.5,149.921875,98.79790496826172,96900
2000-08-18,150.125,150.21875,149.3125,149.625,98.60231018066406,269000
2000-08-21,150.15625,150.515625,149.4375,149.4375,98.47874450683594,43000
2000-08-22,150.40625,151.09375,150.125,150.4375,99.13772583007812,380100
2000-08-23,149.875,150.984375,149.34375,150.828125,99.39513397216795,239100
2000-08-24,150.71875,151.421875,150.671875,151.078125,99.55986785888672,53100
2000-08-25,151.296875,151.578125,151.0,151.15625,99.6113510131836,136000
2000-08-28,151.09375,152.734375,151.09375,151.78125,100.0232391357422,354000
2000-08-29,151.4375,151.75,151.25,151.671875,99.95111846923828,66900
2000-08-30,151.125,151.125,150.40625,150.40625,99.11710357666016,260100
2000-08-31,151.0,153.046875,150.875,152.265625,100.34245300292967,843400
2000-09-01,153.03125,153.46875,152.1875,152.296875,100.3630142211914,278000
2000-09-05,151.78125,152.03125,150.875,151.359375,99.7452163696289,140700
2000-09-06,151.28125,151.46875,149.859375,149.859375,98.75674438476562,153200
